FID,OBJECTID_1,OBJECTID,Id,Row,Col,District_1,NSM_Active,NSM_Col,NSM_ROCO,SFWMM_Acti,SFWMM_Col,SFWMM_ROCO,LOK_Active,cell_area,Xcoord,Ycoord,rowco,Shape_Leng,Shape_Area,rf_active
1876,4397,4397,0,63,57,63057,1,28,63028,1,28,63028,0,0,839010.0000000,952040.0000000,63057,42240.356792400002000,111515483.869000000000000,1
1877,4398,4398,0,63,58,63058,1,29,63029,1,29,63029,0,0,849570.0000000,952040.0000000,63058,42240.337763600000000,111515383.396000000000000,1
1878,4399,4399,0,63,59,63059,1,30,63030,1,30,63030,0,0,860130.0000000,952040.0000000,63059,42240.319390899997000,111515286.388000000000000,1
1879,4400,4400,0,63,60,63060,1,31,63031,1,31,63031,0,0,870690.0000000,952040.0000000,63060,42240.301018200000000,111515189.380000000000000,1
1880,4401,4401,0,63,61,63061,1,32,63032,1,32,63032,0,0,881250.0000000,952040.0000000,63061,42240.282317500001000,111515090.639000000000000,1
1881,4402,4402,0,63,62,63062,1,33,63033,1,33,63033,0,0,891811.0000000,952040.0000000,63062,42240.263616700002000,111514991.899000000000000,1
1882,4403,4403,0,63,63,63063,1,34,63034,1,34,63034,0,0,902371.0000000,952040.0000000,63063,42240.270506699999000,111515028.277000000000000,1
1883,4404,4404,0,63,64,63064,1,35,63035,1,35,63035,0,0,912931.0000000,952041.0000000,63064,42240.290847900003000,111515135.679000010000000,1
1884,4405,4405,0,63,65,63065,1,36,63036,1,36,63036,0,0,923491.0000000,952041.0000000,63065,42240.309876799998000,111515236.152000000000000,1
1885,4406,4406,0,63,66,63066,1,37,63037,1,37,63037,0,0,934051.0000000,952041.0000000,63066,42240.328249400001000,111515333.160000000000000,1
1886,4407,4407,0,63,67,63067,1,38,63038,1,38,63038,0,0,944611.0000000,952041.0000000,63067,42240.347934400001000,111515437.098000000000000,1
1887,4408,4408,0,63,68,63068,1,39,63039,1,39,63039,0,0,955171.0000000,952041.0000000,63068,42240.366635200000000,111515535.839000000000000,1
1888,4409,4409,0,63,69,63069,0,0,0,0,0,0,0,0,965731.0000000,952041.0000000,63069,42240.385992099997000,111515638.044000000000000,0
1889,4410,4410,0,63,70,63070,0,0,0,0,0,0,0,0,976291.0000000,952041.0000000,63070,42240.404692900003000,111515736.785000000000000,0
1890,4451,4451,0,64,41,64041,1,12,64012,0,0,0,1,0,670050.0000000,962600.0000000,64041,42239.968669599999000,111513434.575000000000000,1
1891,4452,4452,0,64,42,64042,1,13,64013,0,0,0,1,0,680610.0000000,962600.0000000,64042,42239.979496400003000,111513491.741000000000000,1
1892,4453,4453,0,64,43,64043,1,14,64014,0,0,0,1,0,691170.0000000,962600.0000000,64043,42239.990323099999000,111513548.906000000000000,1
1893,4454,4454,0,64,44,64044,1,15,64015,0,0,0,1,0,701730.0000000,962600.0000000,64044,42240.000493599997000,111513602.606000010000000,1
1894,4455,4455,0,64,45,64045,1,16,64016,0,0,0,1,0,712290.0000000,962600.0000000,64045,42240.011320400001000,111513659.772000000000000,1
1895,4456,4456,0,64,46,64046,1,17,64017,0,0,0,1,0,722850.0000000,962600.0000000,64046,42240.022475199999000,111513718.669000000000000,1
1896,4457,4457,0,64,47,64047,1,18,64018,0,0,0,1,0,733410.0000000,962600.0000000,64047,42240.035926600001000,111513789.693000000000000,1
1897,4458,4458,0,64,48,64048,1,19,64019,0,0,0,1,0,743970.0000000,962600.0000000,64048,42240.075624700003000,111513999.298999990000000,1
1898,4459,4459,0,64,49,64049,1,20,64020,0,0,0,1,0,754530.0000000,962600.0000000,64049,42240.106464500001000,111514162.133000000000000,1
1899,4460,4460,0,64,50,64050,1,21,64021,0,0,0,1,0,765090.0000000,962600.0000000,64050,42240.137632400001000,111514326.700000000000000,1
1900,4461,4461,0,64,51,64051,1,22,64022,0,0,0,1,0,775650.0000000,962600.0000000,64051,42240.168472300000000,111514489.535000000000000,1
1901,4462,4462,0,64,52,64052,1,23,64023,1,23,64023,0,0,786210.0000000,962600.0000000,64052,42240.199312099998000,111514652.369000000000000,1
1902,4463,4463,0,64,53,64053,1,24,64024,1,24,64024,0,0,796770.0000000,962600.0000000,64053,42240.230479999998000,111514816.936000000000000,1
1903,4464,4464,0,64,54,64054,1,25,64025,1,25,64025,0,0,807330.0000000,962600.0000000,64054,42240.262304099997000,111514984.966999990000000,1
1904,4465,4465,0,64,55,64055,1,26,64026,1,26,64026,0,0,817890.0000000,962600.0000000,64055,42240.318734499997000,111515282.922000010000000,1
1905,4466,4466,0,64,56,64056,1,27,64027,1,27,64027,0,0,828450.0000000,962600.0000000,64056,42240.371228000004000,111515560.090000000000000,1
1906,4467,4467,0,64,57,64057,1,28,64028,1,28,64028,0,0,839010.0000000,962600.0000000,64057,42240.352855300000000,111515463.081000000000000,1
1907,4468,4468,0,64,58,64058,1,29,64029,1,29,64029,0,0,849570.0000000,962600.0000000,64058,42240.334154500000000,111515364.341000010000000,1
1908,4469,4469,0,64,59,64059,1,30,64030,1,30,64030,0,0,860130.0000000,962600.0000000,64059,42240.315453800002000,111515265.599999990000000,1
1909,4470,4470,0,64,60,64060,1,31,64031,1,31,64031,0,0,870690.0000000,962600.0000000,64060,42240.297081099998000,111515168.591999990000000,1
1910,4471,4471,0,64,61,64061,1,32,64032,1,32,64032,0,0,881250.0000000,962600.0000000,64061,42240.278380399999000,111515069.852000000000000,1
1911,4472,4472,0,64,62,64062,1,33,64033,1,33,64033,0,0,891811.0000000,962600.0000000,64062,42240.260335799998000,111514974.576000010000000,1
1912,4473,4473,0,64,63,64063,1,34,64034,1,34,64034,0,0,902371.0000000,962601.0000000,64063,42240.268210100003000,111515016.150999990000000,1
1913,4474,4474,0,64,64,64064,1,35,64035,1,35,64035,0,0,912931.0000000,962601.0000000,64064,42240.288223399999000,111515121.820999990000000,1
1914,4475,4475,0,64,65,64065,1,36,64036,1,36,64036,0,0,923491.0000000,962601.0000000,64065,42240.307580300003000,111515224.025999990000000,1
1915,4476,4476,0,64,66,64066,1,37,64037,1,37,64037,0,0,934051.0000000,962601.0000000,64066,42240.326609199998000,111515324.499000000000000,1
1916,4477,4477,0,64,67,64067,1,38,64038,1,38,64038,0,0,944611.0000000,962601.0000000,64067,42240.346294199997000,111515428.436000000000000,1
1917,4478,4478,0,64,68,64068,1,39,64039,1,39,64039,0,0,955171.0000000,962601.0000000,64068,42240.364994900003000,111515527.177000000000000,1
1918,4479,4479,0,64,69,64069,0,0,0,0,0,0,0,0,965731.0000000,962601.0000000,64069,42240.384023699997000,111515627.650000010000000,0
1919,4480,4480,0,64,70,64070,0,0,0,0,0,0,0,0,976291.0000000,962601.0000000,64070,42240.402724500003000,111515726.391000000000000,0
1920,4521,4521,0,65,41,65041,1,12,65012,0,0,0,1,0,670050.0000000,973160.0000000,65041,42240.079233600001000,111514018.354000000000000,1
1921,4522,4522,0,65,42,65042,1,13,65013,0,0,0,1,0,680610.0000000,973160.0000000,65042,42240.086779600002000,111514058.195999990000000,1
1922,4523,4523,0,65,43,65043,1,14,65014,0,0,0,1,0,691170.0000000,973160.0000000,65043,42240.093997399999000,111514096.305999990000000,1
1923,4524,4524,0,65,44,65044,1,15,65015,0,0,0,1,0,701730.0000000,973160.0000000,65044,42240.101215199997000,111514134.417000000000000,1
1924,4525,4525,0,65,45,65045,1,16,65016,0,0,0,1,0,712290.0000000,973160.0000000,65045,42240.109089199999000,111514175.991000000000000,1
1925,4526,4526,0,65,46,65046,1,17,65017,0,0,0,1,0,722850.0000000,973160.0000000,65046,42240.116963200002000,111514217.566000000000000,1
1926,4527,4527,0,65,47,65047,1,18,65018,0,0,0,1,0,733410.0000000,973160.0000000,65047,42240.126477600003000,111514267.802000000000000,1
1927,4528,4528,0,65,48,65048,1,19,65019,0,0,0,1,0,743970.0000000,973160.0000000,65048,42240.153052399997000,111514408.117000000000000,1
1928,4529,4529,0,65,49,65049,1,20,65020,0,0,0,1,0,754530.0000000,973160.0000000,65049,42240.157973599999000,111514434.101000000000000,1
1929,4530,4530,0,65,50,65050,1,21,65021,0,0,0,1,0,765090.0000000,973160.0000000,65050,42240.163223000003000,111514461.818000000000000,1
1930,4531,4531,0,65,51,65051,1,22,65022,0,0,0,1,0,775650.0000000,973160.0000000,65051,42240.169456600001000,111514494.731000010000000,1
1931,4532,4532,0,65,52,65052,1,23,65023,1,23,65023,0,0,786210.0000000,973160.0000000,65052,42240.175034000000000,111514524.180000010000000,1
1932,4533,4533,0,65,53,65053,1,24,65024,1,24,65024,0,0,796770.0000000,973160.0000000,65053,42240.180939500002000,111514555.361000000000000,1
1933,4534,4534,0,65,54,65054,1,25,65025,1,25,65025,0,0,807330.0000000,973160.0000000,65054,42240.187172999998000,111514588.275000010000000,1
1934,4535,4535,0,65,55,65055,1,26,65026,1,26,65026,0,0,817890.0000000,973160.0000000,65055,42240.223590299996000,111514780.559000000000000,1
1935,4536,4536,0,65,56,65056,1,27,65027,1,27,65027,0,0,828450.0000000,973160.0000000,65056,42240.269194000000000,111515021.348000000000000,1
1936,4537,4537,0,65,57,65057,1,28,65028,1,28,65028,0,0,839010.0000000,973160.0000000,65057,42240.256398700003000,111514953.789000000000000,1
1937,4538,4538,0,65,58,65058,1,29,65029,1,29,65029,0,0,849570.0000000,973160.0000000,65058,42240.244915800002000,111514893.158999990000000,1
1938,4539,4539,0,65,59,65059,1,30,65030,1,30,65030,0,0,860130.0000000,973160.0000000,65059,42240.231464400000000,111514822.135000010000000,1
1939,4540,4540,0,65,60,65060,1,31,65031,1,31,65031,0,0,870690.0000000,973160.0000000,65060,42240.218997299999000,111514756.308000000000000,1
1940,4541,4541,0,65,61,65061,1,32,65032,1,32,65032,0,0,881250.0000000,973160.0000000,65061,42240.205873999999000,111514687.017000000000000,1
1941,4542,4542,0,65,62,65062,1,33,65033,1,33,65033,0,0,891811.0000000,973160.0000000,65062,42240.193078700002000,111514619.458000000000000,1
1942,4543,4543,0,65,63,65063,1,34,65034,1,34,65034,0,0,902371.0000000,973161.0000000,65063,42240.209155299999000,111514704.341000010000000,1
1943,4544,4544,0,65,64,65064,1,35,65035,1,35,65035,0,0,912931.0000000,973161.0000000,65064,42240.220966499997000,111514766.704000000000000,1
1944,4545,4545,0,65,65,65065,1,36,65036,1,36,65036,0,0,923491.0000000,973161.0000000,65065,42240.226215800001000,111514794.420000000000000,1
1945,4546,4546,0,65,66,65066,1,37,65037,1,37,65037,0,0,934051.0000000,973161.0000000,65066,42240.230809000001000,111514818.671000000000000,1
1946,4547,4547,0,65,67,65067,1,38,65038,1,38,65038,0,0,944611.0000000,973161.0000000,65067,42240.235402099999000,111514842.922999990000000,1
1947,4548,4548,0,65,68,65068,1,39,65039,1,39,65039,0,0,955171.0000000,973161.0000000,65068,42240.240979499999000,111514872.371000010000000,1
1948,4549,4549,0,65,69,65069,0,0,0,0,0,0,0,0,965731.0000000,973161.0000000,65069,42240.246556899998000,111514901.819999990000000,0
1949,4550,4550,0,65,70,65070,0,0,0,0,0,0,0,0,976291.0000000,973161.0000000,65070,42240.253446700000000,111514938.197000000000000,0
1950,4591,4591,0,66,41,66041,1,12,66012,0,0,0,1,0,670050.0000000,983720.0000000,66041,42240.097278200003000,111514113.628999990000000,1
1951,4592,4592,0,66,42,66042,1,13,66013,0,0,0,1,0,680610.0000000,983720.0000000,66042,42240.104496000000000,111514151.738999990000000,1
1952,4593,4593,0,66,43,66043,1,14,66014,0,0,0,1,0,691170.0000000,983720.0000000,66043,42240.112042000001000,111514191.582000000000000,1
1953,4594,4594,0,66,44,66044,1,15,66015,0,0,0,1,0,701730.0000000,983720.0000000,66044,42240.118931700003000,111514227.959999990000000,1
1954,4595,4595,0,66,45,66045,1,16,66016,0,0,0,1,0,712290.0000000,983720.0000000,66045,42240.126149600001000,111514266.069999990000000,1
1955,4596,4596,0,66,46,66046,1,17,66017,0,0,0,1,0,722850.0000000,983720.0000000,66046,42240.133367399998000,111514304.180000010000000,1
1956,4597,4597,0,66,47,66047,1,18,66018,0,0,0,1,0,733410.0000000,983720.0000000,66047,42240.141897599999000,111514349.219000000000000,1
1957,4598,4598,0,66,48,66048,1,19,66019,0,0,0,1,0,743970.0000000,983720.0000000,66048,42240.158301800002000,111514435.833000000000000,1
1958,4599,4599,0,66,49,66049,1,20,66020,0,0,0,1,0,754530.0000000,983720.0000000,66049,42240.159614099997000,111514442.761999990000000,1
1959,4600,4600,0,66,50,66050,1,21,66021,0,0,0,1,0,765090.0000000,983720.0000000,66050,42240.160598299997000,111514447.959000010000000,1
1960,4601,4601,0,66,51,66051,1,22,66022,0,0,0,0,0,775650.0000000,983720.0000000,66051,42240.162238700002000,111514456.621000010000000,1
1961,4602,4602,0,66,52,66052,0,0,0,0,0,0,0,0,786210.0000000,983720.0000000,66052,42240.163223000003000,111514461.818000000000000,1
1962,4603,4603,0,66,53,66053,0,0,0,0,0,0,0,0,796770.0000000,983720.0000000,66053,42240.164535299999000,111514468.746999990000000,1
1963,4604,4604,0,66,54,66054,0,0,0,0,0,0,0,0,807330.0000000,983720.0000000,66054,42240.166175699997000,111514477.408000010000000,1
1964,4605,4605,0,66,55,66055,0,0,0,0,0,0,0,0,817890.0000000,983720.0000000,66055,42240.197671700000000,111514643.709000010000000,1
1965,4606,4606,0,66,56,66056,0,0,0,0,0,0,0,0,828450.0000000,983720.0000000,66056,42240.239338400002000,111514863.709999990000000,1
1966,4607,4607,0,66,57,66057,0,0,0,0,0,0,0,0,839010.0000000,983720.0000000,66057,42240.226215000002000,111514794.418000000000000,1
1967,4608,4608,0,66,58,66058,0,0,0,0,0,0,0,0,849570.0000000,983720.0000000,66058,42240.215060199997000,111514735.521000000000000,1
1968,4609,4609,0,66,59,66059,0,0,0,0,0,0,0,0,860130.0000000,983720.0000000,66059,42240.202921199998000,111514671.426000000000000,1
1969,4610,4610,0,66,60,66060,0,0,0,0,0,0,0,0,870690.0000000,983720.0000000,66060,42240.190782099999000,111514607.332000000000000,1
1970,4611,4611,0,66,61,66061,0,0,0,0,0,0,0,0,881250.0000000,983720.0000000,66061,42240.179299199997000,111514546.702000010000000,1
1971,4612,4612,0,66,62,66062,0,0,0,0,0,0,0,0,891810.0000000,983721.0000000,66062,42240.167488300001000,111514484.340000000000000,1
1972,4613,4613,0,66,63,66063,0,0,0,0,0,0,0,0,902371.0000000,983721.0000000,66063,42240.199312800003000,111514652.373000000000000,1
1973,4614,4614,0,66,64,66064,0,0,0,0,0,0,0,0,912931.0000000,983721.0000000,66064,42240.215389199999000,111514737.255000000000000,1
1974,4615,4615,0,66,65,66065,0,0,0,0,0,0,0,0,923491.0000000,983721.0000000,66065,42240.215389099998000,111514737.255000000000000,1
1975,4616,4616,0,66,66,66066,0,0,0,0,0,0,0,0,934051.0000000,983721.0000000,66066,42240.214732900000000,111514733.789000000000000,1
1976,4617,4617,0,66,67,66067,0,0,0,0,0,0,0,0,944611.0000000,983721.0000000,66067,42240.214732900000000,111514733.789000000000000,1
1977,4618,4618,0,66,68,66068,0,0,0,0,0,0,0,0,955171.0000000,983721.0000000,66068,42240.214076700002000,111514730.323000000000000,0
1978,4619,4619,0,66,69,66069,0,0,0,0,0,0,0,0,965731.0000000,983721.0000000,66069,42240.214076700002000,111514730.323000000000000,0
1979,4620,4620,0,66,70,66070,0,0,0,0,0,0,0,0,976291.0000000,983721.0000000,66070,42240.213748599999000,111514728.590000000000000,0
1980,4661,4661,0,67,41,67041,1,12,67012,0,0,0,1,0,670050.0000000,994280.0000000,67041,42240.098590499998000,111514120.558000000000000,1
1981,4662,4662,0,67,42,67042,1,13,67013,0,0,0,1,0,680610.0000000,994280.0000000,67042,42240.105152199998000,111514155.204000000000000,1
1982,4663,4663,0,67,43,67043,1,14,67014,0,0,0,1,0,691170.0000000,994280.0000000,67043,42240.113026200001000,111514196.779000000000000,1
1983,4664,4664,0,67,44,67044,1,15,67015,0,0,0,1,0,701730.0000000,994280.0000000,67044,42240.119916000003000,111514233.157000010000000,1
1984,4665,4665,0,67,45,67045,1,16,67016,0,0,0,1,0,712290.0000000,994280.0000000,67045,42240.127461900003000,111514272.999000000000000,1
1985,4666,4666,0,67,46,67046,1,17,67017,0,0,0,1,0,722850.0000000,994280.0000000,67046,42240.134351699999000,111514309.377000000000000,1
1986,4667,4667,0,67,47,67047,1,18,67018,0,0,0,1,0,733410.0000000,994280.0000000,67047,42240.141897599999000,111514349.219000000000000,1
1987,4668,4668,0,67,48,67048,1,19,67019,0,0,0,1,0,743970.0000000,994280.0000000,67048,42240.149443499999000,111514389.061000000000000,1
1988,4669,4669,0,67,49,67049,1,20,67020,0,0,0,1,0,754530.0000000,994280.0000000,67049,42240.150755800001000,111514395.991000000000000,1
1989,4670,4670,0,67,50,67050,1,21,67021,0,0,0,1,0,765090.0000000,994280.0000000,67050,42240.151740100002000,111514401.187000010000000,1
1990,4671,4671,0,67,51,67051,1,22,67022,0,0,0,0,0,775650.0000000,994280.0000000,67051,42240.153052399997000,111514408.117000000000000,1
1991,4672,4672,0,67,52,67052,0,0,0,0,0,0,0,0,786210.0000000,994280.0000000,67052,42240.154364700000000,111514415.046000000000000,1
1992,4673,4673,0,67,53,67053,0,0,0,0,0,0,0,0,796770.0000000,994280.0000000,67053,42240.156005099998000,111514423.707000000000000,1
1993,4674,4674,0,67,54,67054,0,0,0,0,0,0,0,0,807330.0000000,994280.0000000,67054,42240.156989399999000,111514428.904000000000000,1
1994,4675,4675,0,67,55,67055,0,0,0,0,0,0,0,0,817890.0000000,994280.0000000,67055,42240.186844999997000,111514586.543000000000000,1
1995,4676,4676,0,67,56,67056,0,0,0,0,0,0,0,0,828450.0000000,994280.0000000,67056,42240.225558799997000,111514790.954000000000000,1
1996,4677,4677,0,67,57,67057,0,0,0,0,0,0,0,0,839010.0000000,994280.0000000,67057,42240.213747800000000,111514728.591000010000000,1
1997,4678,4678,0,67,58,67058,0,0,0,0,0,0,0,0,849570.0000000,994280.0000000,67058,42240.201608800002000,111514664.496999990000000,1
1998,4679,4679,0,67,59,67059,0,0,0,0,0,0,0,0,860130.0000000,994280.0000000,67059,42240.189797799998000,111514602.135000010000000,1
1999,4680,4680,0,67,60,67060,0,0,0,0,0,0,0,0,870690.0000000,994281.0000000,67060,42240.177986800001000,111514539.772000000000000,1
2000,4681,4681,0,67,61,67061,0,0,0,0,0,0,0,0,881250.0000000,994281.0000000,67061,42240.166832000003000,111514480.875000000000000,1
2001,4682,4682,0,67,62,67062,0,0,0,0,0,0,0,0,891810.0000000,994281.0000000,67062,42240.154364900001000,111514415.047999990000000,1
2002,4683,4683,0,67,63,67063,0,0,0,0,0,0,0,0,902371.0000000,994281.0000000,67063,42240.205218299998000,111514683.554000010000000,1
2003,4684,4684,0,67,64,67064,0,0,0,0,0,0,0,0,912931.0000000,994281.0000000,67064,42240.229824900001000,111514813.476000000000000,1
2004,4685,4685,0,67,65,67065,0,0,0,0,0,0,0,0,923491.0000000,994281.0000000,67065,42240.230152900003000,111514815.207000000000000,1
2005,4686,4686,0,67,66,67066,0,0,0,0,0,0,0,0,934051.0000000,994281.0000000,67066,42240.229168600003000,111514810.010000010000000,1
2006,4687,4687,0,67,67,67067,0,0,0,0,0,0,0,0,944611.0000000,994281.0000000,67067,42240.228840500000000,111514808.277000000000000,1
2007,4688,4688,0,67,68,67068,0,0,0,0,0,0,0,0,955171.0000000,994281.0000000,67068,42240.228512399997000,111514806.544000000000000,0
2008,4689,4689,0,67,69,67069,0,0,0,0,0,0,0,0,965731.0000000,994281.0000000,67069,42240.227856199999000,111514803.077999990000000,0
2009,4690,4690,0,67,70,67070,0,0,0,0,0,0,0,0,976291.0000000,994281.0000000,67070,42240.227200000001000,111514799.613000010000000,0
2010,4731,4731,0,68,41,68041,1,12,68012,0,0,0,0,0,670050.0000000,1004840.0000000,68041,42240.099902900001000,111514127.487000000000000,1
2011,4732,4732,0,68,42,68042,1,13,68013,0,0,0,1,0,680610.0000000,1004840.0000000,68042,42240.106464500001000,111514162.133000000000000,1
2012,4733,4733,0,68,43,68043,1,14,68014,0,0,0,1,0,691170.0000000,1004840.0000000,68043,42240.113682399999000,111514200.243000000000000,1
2013,4734,4734,0,68,44,68044,1,15,68015,0,0,0,1,0,701730.0000000,1004840.0000000,68044,42240.120572100001000,111514236.621000010000000,1
2014,4735,4735,0,68,45,68045,1,16,68016,0,0,0,1,0,712290.0000000,1004840.0000000,68045,42240.128446100003000,111514278.195999990000000,1
2015,4736,4736,0,68,46,68046,1,17,68017,0,0,0,1,0,722850.0000000,1004840.0000000,68046,42240.135007800003000,111514312.841000010000000,1
2016,4737,4737,0,68,47,68047,1,18,68018,0,0,0,1,0,733410.0000000,1004840.0000000,68047,42240.142881799999000,111514354.415999990000000,1
2017,4738,4738,0,68,48,68048,1,19,68019,0,0,0,1,0,743970.0000000,1004840.0000000,68048,42240.140913399999000,111514344.022000000000000,1
2018,4739,4739,0,68,49,68049,1,20,68020,0,0,0,1,0,754530.0000000,1004840.0000000,68049,42240.141897599999000,111514349.219000000000000,1
2019,4740,4740,0,68,50,68050,1,21,68021,0,0,0,1,0,765090.0000000,1004840.0000000,68050,42240.143209900001000,111514356.148000000000000,1
2020,4741,4741,0,68,51,68051,1,22,68022,0,0,0,0,0,775650.0000000,1004840.0000000,68051,42240.144850299999000,111514364.809000000000000,1
2021,4742,4742,0,68,52,68052,0,0,0,0,0,0,0,0,786210.0000000,1004840.0000000,68052,42240.145834600000000,111514370.006000000000000,1
2022,4743,4743,0,68,53,68053,0,0,0,0,0,0,0,0,796770.0000000,1004840.0000000,68053,42240.147146900003000,111514376.936000000000000,1
2023,4744,4744,0,68,54,68054,0,0,0,0,0,0,0,0,807330.0000000,1004840.0000000,68054,42240.148131100003000,111514382.132000000000000,1
2024,4745,4745,0,68,55,68055,0,0,0,0,0,0,0,0,817890.0000000,1004840.0000000,68055,42240.176674399998000,111514532.841999990000000,1
2025,4746,4746,0,68,56,68056,0,0,0,0,0,0,0,0,828450.0000000,1004840.0000000,68056,42240.212763500000000,111514723.393999990000000,1
2026,4747,4747,0,68,57,68057,0,0,0,0,0,0,0,0,839010.0000000,1004840.0000000,68057,42240.200952599997000,111514661.032000010000000,1
2027,4748,4748,0,68,58,68058,0,0,0,0,0,0,0,0,849570.0000000,1004840.0000000,68058,42240.188485400002000,111514595.205000000000000,1
2028,4749,4749,0,68,59,68059,0,0,0,0,0,0,0,0,860130.0000000,1004840.0000000,68059,42240.177002500001000,111514534.575000000000000,1
2029,4750,4750,0,68,60,68060,0,0,0,0,0,0,0,0,870690.0000000,1004840.0000000,68060,42240.164863500002000,111514470.481000010000000,1
2030,4751,4751,0,68,61,68061,0,0,0,0,0,0,0,0,881250.0000000,1004840.0000000,68061,42240.153052499998000,111514408.118000000000000,1
2031,4752,4752,0,68,62,68062,0,0,0,0,0,0,0,0,891810.0000000,1004840.0000000,68062,42240.140913499999000,111514344.024000000000000,1
2032,4753,4753,0,68,63,68063,0,0,0,0,0,0,0,0,902370.0000000,1004840.0000000,68063,42240.212108000000000,111514719.932000000000000,1
2033,4754,4754,0,68,64,68064,0,0,0,0,0,0,0,0,912931.0000000,1004840.0000000,68064,42240.244588599999000,111514891.429000010000000,1
2034,4755,4755,0,68,65,68065,0,0,0,0,0,0,0,0,923491.0000000,1004840.0000000,68065,42240.243604299998000,111514886.231000010000000,1
2035,4756,4756,0,68,66,68066,0,0,0,0,0,0,0,0,934051.0000000,1004840.0000000,68066,42240.242619999997000,111514881.033000010000000,1
2036,4757,4757,0,68,67,68067,0,0,0,0,0,0,0,0,944611.0000000,1004840.0000000,68067,42240.242619999997000,111514881.033000010000000,1
2037,4758,4758,0,68,68,68068,0,0,0,0,0,0,0,0,955171.0000000,1004840.0000000,68068,42240.242619999997000,111514881.032000010000000,0
2038,4759,4759,0,68,69,68069,0,0,0,0,0,0,0,0,965731.0000000,1004840.0000000,68069,42240.241963799999000,111514877.567000000000000,0
2039,4760,4760,0,68,70,68070,0,0,0,0,0,0,0,0,976291.0000000,1004840.0000000,68070,42240.241963799999000,111514877.566000000000000,0
2040,4801,4801,0,69,41,69041,1,12,69012,0,0,0,0,0,670050.0000000,1015400.0000000,69041,42240.100887100001000,111514132.684000000000000,1
2041,4802,4802,0,69,42,69042,1,13,69013,0,0,0,0,0,680610.0000000,1015400.0000000,69042,42240.107776899997000,111514169.062000010000000,1
2042,4803,4803,0,69,43,69043,1,14,69014,0,0,0,1,0,691170.0000000,1015400.0000000,69043,42240.115650899999000,111514210.636999990000000,1
2043,4804,4804,0,69,44,69044,1,15,69015,0,0,0,1,0,701730.0000000,1015400.0000000,69044,42240.122212599999000,111514245.282000010000000,1
2044,4805,4805,0,69,45,69045,1,16,69016,0,0,0,1,0,712290.0000000,1015400.0000000,69045,42240.129430399997000,111514283.393000010000000,1
2045,4806,4806,0,69,46,69046,1,17,69017,0,0,0,1,0,722850.0000000,1015400.0000000,69046,42240.136976299997000,111514323.235000000000000,1
2046,4807,4807,0,69,47,69047,1,18,69018,0,0,0,1,0,733410.0000000,1015400.0000000,69047,42240.142553700003000,111514352.684000000000000,1
2047,4808,4808,0,69,48,69048,1,19,69019,0,0,0,1,0,743970.0000000,1015400.0000000,69048,42240.131727000000000,111514295.518000010000000,1
2048,4809,4809,0,69,49,69049,1,20,69020,0,0,0,1,0,754530.0000000,1015400.0000000,69049,42240.133039300003000,111514302.447000000000000,1
2049,4810,4810,0,69,50,69050,1,21,69021,0,0,0,0,0,765090.0000000,1015400.0000000,69050,42240.134351699999000,111514309.376000000000000,1
2050,4811,4811,0,69,51,69051,0,0,0,0,0,0,0,0,775650.0000000,1015400.0000000,69051,42240.135992099997000,111514318.038000000000000,1
2051,4812,4812,0,69,52,69052,0,0,0,0,0,0,0,0,786210.0000000,1015400.0000000,69052,42240.136648200001000,111514321.502000000000000,1
2052,4813,4813,0,69,53,69053,0,0,0,0,0,0,0,0,796770.0000000,1015400.0000000,69053,42240.138616700002000,111514331.896000000000000,1
2053,4814,4814,0,69,54,69054,0,0,0,0,0,0,0,0,807330.0000000,1015400.0000000,69054,42240.140257100000000,111514340.558000000000000,1
2054,4815,4815,0,69,55,69055,0,0,0,0,0,0,0,0,817890.0000000,1015400.0000000,69055,42240.166503799999000,111514479.141000000000000,1
2055,4816,4816,0,69,56,69056,0,0,0,0,0,0,0,0,828450.0000000,1015400.0000000,69056,42240.199968300003000,111514655.834999990000000,1
2056,4817,4817,0,69,57,69057,0,0,0,0,0,0,0,0,839010.0000000,1015400.0000000,69057,42240.187829199996000,111514591.739999990000000,1
2057,4818,4818,0,69,58,69058,0,0,0,0,0,0,0,0,849570.0000000,1015400.0000000,69058,42240.175690099997000,111514527.646000000000000,1
2058,4819,4819,0,69,59,69059,0,0,0,0,0,0,0,0,860130.0000000,1015400.0000000,69059,42240.164207299997000,111514467.016000000000000,1
2059,4820,4820,0,69,60,69060,0,0,0,0,0,0,0,0,870690.0000000,1015400.0000000,69060,42240.152396300000000,111514404.654000000000000,1
2060,4821,4821,0,69,61,69061,0,0,0,0,0,0,0,0,881250.0000000,1015400.0000000,69061,42240.140257200001000,111514340.559000000000000,1
2061,4822,4822,0,69,62,69062,0,0,0,0,0,0,0,0,891810.0000000,1015400.0000000,69062,42240.128446299997000,111514278.197000000000000,1
2062,4823,4823,0,69,63,69063,0,0,0,0,0,0,0,0,902370.0000000,1015400.0000000,69063,42240.218669700000000,111514754.577999990000000,1
2063,4824,4824,0,69,64,69064,0,0,0,0,0,0,0,0,912931.0000000,1015400.0000000,69064,42240.258040000001000,111514962.452000010000000,1
2064,4825,4825,0,69,65,69065,0,0,0,0,0,0,0,0,923491.0000000,1015400.0000000,69065,42240.258040000001000,111514962.451000010000000,1
