OBJECTID_1,OBJECTID,Id,Row,Col,District_1,NSM_Active,NSM_Col,NSM_ROCO,SFWMM_Acti,SFWMM_Col,SFWMM_ROCO,LOK_Active,cell_area,Xcoord,Ycoord,rowco,Shape_Length,Shape_Area,rf_active
3194,3194,0,46,44,46044,1,15,46015,1,15,46015,0,0,0.0000000,0.0000000,46044,42240.182908122675000,111514565.756839440000000,1
3195,3195,0,46,45,46045,1,16,46016,1,16,46016,0,0,0.0000000,0.0000000,46045,42240.182251958307000,111514562.292263780000000,1
3196,3196,0,46,46,46046,1,17,46017,1,17,46017,0,0,0.0000000,0.0000000,46046,42240.179955368592000,111514550.166208570000000,1
3197,3197,0,46,47,46047,1,18,46018,1,18,46018,0,0,0.0000000,0.0000000,46047,42240.178314936493000,111514541.504719600000000,1
3198,3198,0,46,48,46048,1,19,46019,1,19,46019,0,0,0.0000000,0.0000000,46048,42240.165519553600000,111514473.944877160000000,1
3199,3199,0,46,49,46049,1,20,46020,1,20,46020,0,0,0.0000000,0.0000000,46049,42240.166503810528000,111514479.141771640000000,1
3200,3200,0,46,50,46050,1,21,46021,1,21,46021,0,0,0.0000000,0.0000000,46050,42240.167816140689000,111514486.070893560000000,1
3201,3201,0,46,51,46051,1,22,46022,1,22,46022,0,0,0.0000000,0.0000000,46051,42240.168800390195000,111514491.267748760000000,1
3202,3202,0,46,52,46052,1,23,46023,1,23,46023,0,0,0.0000000,0.0000000,46052,42240.169456553500000,111514494.732294990000000,1
3203,3203,0,46,53,46053,1,24,46024,1,24,46024,0,0,0.0000000,0.0000000,46053,42240.170112723878000,111514498.196883250000000,1
3204,3204,0,46,54,46054,1,25,46025,1,25,46025,0,0,0.0000000,0.0000000,46054,42240.171753145492000,111514506.858336850000000,1
3205,3205,0,46,55,46055,1,26,46026,1,26,46026,0,0,0.0000000,0.0000000,46055,42240.173065477422000,111514513.787509290000000,1
3206,3206,0,46,56,46056,1,27,46027,1,27,46027,0,0,0.0000000,0.0000000,46056,42240.174377842181000,111514520.716877520000000,1
3207,3207,0,46,57,46057,1,28,46028,1,28,46028,0,0,0.0000000,0.0000000,46057,42240.174377858297000,111514520.716946740000000,1
3208,3208,0,46,58,46058,1,29,46029,1,29,46029,0,0,0.0000000,0.0000000,46058,42240.174049781905000,111514518.984677370000000,1
3209,3209,0,46,59,46059,1,30,46030,1,30,46030,0,0,0.0000000,0.0000000,46059,42240.174049795540000,111514518.984726000000000,1
3210,3210,0,46,60,46060,1,31,46031,1,31,46031,0,0,0.0000000,0.0000000,46060,42240.173721720879000,111514517.252454270000000,1
3211,3211,0,46,61,46061,1,32,46032,1,32,46032,0,0,0.0000000,0.0000000,46061,42240.173393654288000,111514515.520221230000000,1
3212,3212,0,46,62,46062,1,33,46033,1,33,46033,0,0,0.0000000,0.0000000,46062,42240.172409411571000,111514510.323365390000000,1
3213,3213,0,46,63,46063,1,34,46034,1,34,46034,0,0,0.0000000,0.0000000,46063,42240.211123251138000,111514714.733302330000000,1
3214,3214,0,46,64,46064,1,35,46035,1,35,46035,0,0,0.0000000,0.0000000,46064,42240.242947324965000,111514882.765206070000000,1
3215,3215,0,46,65,46065,1,36,46036,1,36,46036,0,0,0.0000000,0.0000000,46065,42240.246228131778000,111514900.088034270000000,1
3216,3216,0,46,66,46066,1,37,46037,1,37,46037,0,0,0.0000000,0.0000000,46066,42240.249837033174000,111514919.143196660000000,1
3217,3217,0,46,67,46067,1,38,46038,1,38,46038,0,0,0.0000000,0.0000000,46067,42240.253774020566000,111514939.930663720000000,1
3218,3218,0,46,68,46068,1,39,46039,1,39,46039,0,0,0.0000000,0.0000000,46068,42240.257054842892000,111514957.253552660000000,1
3219,3219,0,46,69,46069,1,40,46040,1,40,46040,0,0,0.0000000,0.0000000,46069,42240.260991840711000,111514978.041054760000000,1
3220,3220,0,46,70,46070,0,0,0,0,0,0,0,0,0.0000000,0.0000000,46070,42240.264272658547000,111514995.363902120000000,0
3261,3261,0,47,41,47041,1,12,47012,0,0,0,0,0,0.0000000,0.0000000,47041,42240.184220468160000,111514572.686038570000000,1
3262,3262,0,47,42,47042,1,13,47013,1,13,47013,0,0,0.0000000,0.0000000,47042,42240.182580053544000,111514564.024596630000000,1
3263,3263,0,47,43,47043,1,14,47014,1,14,47014,0,0,0.0000000,0.0000000,47043,42240.181923886659000,111514560.560013370000000,1
3264,3264,0,47,44,47044,1,15,47015,1,15,47015,0,0,0.0000000,0.0000000,47044,42240.179955384017000,111514550.166267750000000,1
3265,3265,0,47,45,47045,1,16,47016,1,16,47016,0,0,0.0000000,0.0000000,47045,42240.178971126741000,111514544.969356300000000,1
3266,3266,0,47,46,47046,1,17,47017,1,17,47017,0,0,0.0000000,0.0000000,47046,42240.177330700622000,111514536.307859020000000,1
3267,3267,0,47,47,47047,1,18,47018,1,18,47018,0,0,0.0000000,0.0000000,47047,42240.175362177055000,111514525.914047050000000,1
3268,3268,0,47,48,47048,1,19,47019,1,19,47019,0,0,0.0000000,0.0000000,47048,42240.163222953299000,111514461.818801690000000,1
3269,3269,0,47,49,47049,1,20,47020,1,20,47020,0,0,0.0000000,0.0000000,47049,42240.162894875073000,111514460.086540070000000,1
3270,3270,0,47,50,47050,1,21,47021,1,21,47021,0,0,0.0000000,0.0000000,47050,42240.161582548782000,111514453.157426850000000,1
3271,3271,0,47,51,47051,1,22,47022,1,22,47022,0,0,0.0000000,0.0000000,47051,42240.161582555644000,111514453.157458990000000,1
3272,3272,0,47,52,47052,1,23,47023,1,23,47023,0,0,0.0000000,0.0000000,47052,42240.160926387667000,111514449.692878860000000,1
3273,3273,0,47,53,47053,1,24,47024,1,24,47024,0,0,0.0000000,0.0000000,47053,42240.160926380951000,111514449.692835640000000,1
3274,3274,0,47,54,47054,1,25,47025,1,25,47025,0,0,0.0000000,0.0000000,47054,42240.161910633498000,111514454.889702710000000,1
3275,3275,0,47,55,47055,1,26,47026,1,26,47026,0,0,0.0000000,0.0000000,47055,42240.163879144682000,111514465.283510790000000,1
3276,3276,0,47,56,47056,1,27,47027,1,27,47027,0,0,0.0000000,0.0000000,47056,42240.169456581629000,111514494.732528970000000,1
3277,3277,0,47,57,47057,1,28,47028,1,28,47028,0,0,0.0000000,0.0000000,47057,42240.171097015882000,111514503.394043090000000,1
3278,3278,0,47,58,47058,1,29,47029,1,29,47029,0,0,0.0000000,0.0000000,47058,42240.172409354222000,111514510.323199030000000,1
3279,3279,0,47,59,47059,1,30,47030,1,30,47030,0,0,0.0000000,0.0000000,47059,42240.174049779322000,111514518.984653030000000,1
3280,3280,0,47,60,47060,1,31,47031,1,31,47031,0,0,0.0000000,0.0000000,47060,42240.175362130336000,111514525.913869750000000,1
3281,3281,0,47,61,47061,1,32,47032,1,32,47032,0,0,0.0000000,0.0000000,47061,42240.175034063373000,111514524.181636930000000,1
3282,3282,0,47,62,47062,1,33,47033,1,33,47033,0,0,0.0000000,0.0000000,47062,42240.176018332982000,111514529.378565000000000,1
3283,3283,0,47,63,47063,1,34,47034,1,34,47034,0,0,0.0000000,0.0000000,47063,42240.209810925480000,111514707.804184970000000,1
3284,3284,0,47,64,47064,1,35,47035,1,35,47035,0,0,0.0000000,0.0000000,47064,42240.236713743194000,111514849.851712970000000,1
3285,3285,0,47,65,47065,1,36,47036,1,36,47036,0,0,0.0000000,0.0000000,47065,42240.239666479865000,111514865.442319780000000,1
3286,3286,0,47,66,47066,1,37,47037,1,37,47037,0,0,0.0000000,0.0000000,47066,42240.243603466115000,111514886.229779680000000,1
3287,3287,0,47,67,47067,1,38,47038,1,38,47038,0,0,0.0000000,0.0000000,47067,42240.246228110802000,111514900.088033010000000,1
3288,3288,0,47,68,47068,1,39,47039,1,39,47039,0,0,0.0000000,0.0000000,47068,42240.250165094694000,111514920.875471370000000,1
3289,3289,0,47,69,47069,1,40,47040,1,40,47040,0,0,0.0000000,0.0000000,47069,42240.254102077481000,111514941.662898930000000,1
3290,3290,0,47,70,47070,0,0,0,0,0,0,0,0,0.0000000,0.0000000,47070,42240.257382897995000,111514958.985759970000000,0
3331,3331,0,48,41,48041,1,12,48012,0,0,0,0,0,0.0000000,0.0000000,48041,42240.172737507819000,111514512.055185230000000,1
3332,3332,0,48,42,48042,1,13,48013,1,13,48013,0,0,0.0000000,0.0000000,48042,42240.169128586778000,111514493.000005200000000,1
3333,3333,0,48,43,48043,1,14,48014,1,14,48014,0,0,0.0000000,0.0000000,48043,42240.165847755685000,111514475.677139610000000,1
3334,3334,0,48,44,48044,1,15,48015,1,15,48015,0,0,0.0000000,0.0000000,48044,42240.161910753108000,111514454.889662490000000,1
3335,3335,0,48,45,48045,1,16,48016,1,16,48016,0,0,0.0000000,0.0000000,48045,42240.158301834366000,111514435.834491950000000,1
3336,3336,0,48,46,48046,1,17,48017,1,17,48017,0,0,0.0000000,0.0000000,48046,42240.154364836970000,111514415.047044500000000,1
3337,3337,0,48,47,48047,1,18,48018,1,18,48018,0,0,0.0000000,0.0000000,48047,42240.149443573755000,111514389.062733080000000,1
3338,3338,0,48,48,48048,1,19,48019,1,19,48019,0,0,0.0000000,0.0000000,48048,42240.120572125801000,111514236.621538220000000,1
3339,3339,0,48,49,48049,1,20,48020,1,20,48020,0,0,0.0000000,0.0000000,48049,42240.096950119070000,111514111.896816180000000,1
3340,3340,0,48,50,48050,1,21,48021,1,21,48021,0,0,0.0000000,0.0000000,48050,42240.073000029763000,111513985.439802010000000,1
3341,3341,0,48,51,48051,1,22,48022,1,22,48022,0,0,0.0000000,0.0000000,48051,42240.049378025382000,111513860.715053840000000,1
3342,3342,0,48,52,48052,1,23,48023,1,23,48023,0,0,0.0000000,0.0000000,48052,42240.025427966983000,111513734.258174780000000,1
3343,3343,0,48,53,48053,1,24,48024,1,24,48024,0,0,0.0000000,0.0000000,48053,42240.001477901460000,111513607.801237990000000,1
3344,3344,0,48,54,48054,1,25,48025,1,25,48025,0,0,0.0000000,0.0000000,48054,42239.977527823336000,111513481.344210250000000,1
3345,3345,0,48,55,48055,1,26,48026,1,26,48026,0,0,0.0000000,0.0000000,48055,42239.967685331998000,111513429.375391380000000,1
3346,3346,0,48,56,48056,1,27,48027,1,27,48027,0,0,0.0000000,0.0000000,48056,42239.991307325057000,111513554.099640890000000,1
3347,3347,0,48,57,48057,1,28,48028,1,28,48028,0,0,0.0000000,0.0000000,48057,42240.023787565377000,111513725.596172260000000,1
3348,3348,0,48,58,48058,1,29,48029,1,29,48029,0,0,0.0000000,0.0000000,48058,42240.055611635202000,111513893.628123750000000,1
3349,3349,0,48,59,48059,1,30,48030,1,30,48030,0,0,0.0000000,0.0000000,48059,42240.087435699752000,111514061.660022970000000,1
3350,3350,0,48,60,48060,1,31,48031,1,31,48031,0,0,0.0000000,0.0000000,48060,42240.119587861576000,111514231.424253080000000,1
3351,3351,0,48,61,48061,1,32,48032,1,32,48032,0,0,0.0000000,0.0000000,48061,42240.151083850935000,111514397.723901290000000,1
3352,3352,0,48,62,48062,1,33,48033,1,33,48033,0,0,0.0000000,0.0000000,48062,42240.183236012410000,111514567.488119470000000,1
3353,3353,0,48,63,48063,1,34,48034,1,34,48034,0,0,0.0000000,0.0000000,48063,42240.236713596605000,111514849.851174370000000,1
3354,3354,0,48,64,48064,1,35,48035,1,35,48035,0,0,0.0000000,0.0000000,48064,42240.270178099236000,111515026.544792790000000,1
3355,3355,0,48,65,48065,1,36,48036,1,36,48036,0,0,0.0000000,0.0000000,48065,42240.276739761881000,111515061.190623280000000,1
3356,3356,0,48,66,48066,1,37,48037,1,37,48037,0,0,0.0000000,0.0000000,48066,42240.284285684742000,111515101.033377360000000,1
3357,3357,0,48,67,48067,1,38,48038,1,38,48038,0,0,0.0000000,0.0000000,48067,42240.290847347329000,111515135.679208740000000,1
3358,3358,0,48,68,48068,1,39,48039,1,39,48039,0,0,0.0000000,0.0000000,48068,42240.298065186747000,111515173.789672660000000,1
3359,3359,0,48,69,48069,1,40,48040,1,40,48040,0,0,0.0000000,0.0000000,48069,42240.304626858720000,111515208.435540570000000,1
3360,3360,0,48,70,48070,0,0,0,0,0,0,0,0,0.0000000,0.0000000,48070,42240.311516611662000,111515244.813697520000000,0
3401,3401,0,49,41,49041,1,12,49012,0,0,0,0,0,0.0000000,0.0000000,49041,42240.171753284056000,111514506.858392340000000,1
3402,3402,0,49,42,49042,1,13,49013,1,13,49013,0,0,0.0000000,0.0000000,49042,42240.168144357696000,111514487.803183390000000,1
3403,3403,0,49,43,49043,1,14,49014,1,14,49014,0,0,0.0000000,0.0000000,49043,42240.163879265230000,111514465.283391940000000,1
3404,3404,0,49,44,49044,1,15,49015,1,15,49015,0,0,0.0000000,0.0000000,49044,42240.160598437746000,111514447.960545640000000,1
3405,3405,0,49,45,49045,1,16,49016,1,16,49016,0,0,0.0000000,0.0000000,49045,42240.157317610334000,111514430.637698800000000,1
3406,3406,0,49,46,49046,1,17,49017,1,17,49017,0,0,0.0000000,0.0000000,49046,42240.153052525326000,111514408.117947330000000,1
3407,3407,0,49,47,49047,1,18,49018,1,18,49018,0,0,0.0000000,0.0000000,49047,42240.147147009018000,111514376.936734990000000,1
3408,3408,0,49,48,49048,1,19,49019,1,19,49019,0,0,0.0000000,0.0000000,49048,42240.111385825476000,111514188.117525470000000,1
3409,3409,0,49,49,49049,1,20,49020,1,20,49020,0,0,0.0000000,0.0000000,49049,42240.087763818745000,111514063.392803370000000,1
3410,3410,0,49,50,49050,1,21,49021,1,21,49021,0,0,0.0000000,0.0000000,49050,42240.063485669190000,111513935.203623130000000,1
3411,3411,0,49,51,49051,1,22,49022,1,22,49022,0,0,0.0000000,0.0000000,49051,42240.040519835959000,111513813.943478440000000,1
3412,3412,0,49,52,49052,1,23,49023,1,23,49023,0,0,0.0000000,0.0000000,49052,42240.016241673868000,111513685.754205230000000,1
3413,3413,0,49,53,49053,1,24,49024,1,24,49024,0,0,0.0000000,0.0000000,49053,42239.992291597329000,111513559.297191780000000,1
3414,3414,0,49,54,49054,1,25,49025,1,25,49025,0,0,0.0000000,0.0000000,49054,42239.968341521402000,111513432.840204020000000,1
3415,3415,0,49,55,49055,1,26,49026,1,26,49026,0,0,0.0000000,0.0000000,49055,42239.964404494633000,111513412.052529620000000,1
3416,3416,0,49,56,49056,1,27,49027,1,27,49027,0,0,0.0000000,0.0000000,49056,42239.997540891585000,111513587.013110090000000,1
3417,3417,0,49,57,49057,1,28,49028,1,28,49028,0,0,0.0000000,0.0000000,49057,42240.030021129205000,111513758.509609890000000,1
3418,3418,0,49,58,49058,1,29,49029,1,29,49029,0,0,0.0000000,0.0000000,49058,42240.061517112277000,111513924.809254560000000,1
3419,3419,0,49,59,49059,1,30,49030,1,30,49030,0,0,0.0000000,0.0000000,49059,42240.093341195483000,111514092.841252770000000,1
3420,3420,0,49,60,49060,1,31,49031,1,31,49031,0,0,0.0000000,0.0000000,49060,42240.125821434624000,111514264.337749290000000,1
3421,3421,0,49,61,49061,1,32,49032,1,32,49032,0,0,0.0000000,0.0000000,49061,42240.157317428646000,111514430.637410820000000,1
3422,3422,0,49,62,49062,1,33,49033,1,33,49033,0,0,0.0000000,0.0000000,49062,42240.188813436114000,111514596.937123920000000,1
3423,3423,0,49,63,49063,1,34,49034,1,34,49034,0,0,0.0000000,0.0000000,49063,42240.239994422009000,111514867.174110650000000,1
3424,3424,0,49,64,49064,1,35,49035,1,35,49035,0,0,0.0000000,0.0000000,49064,42240.270834262803000,111515030.009399850000000,1
3425,3425,0,49,65,49065,1,36,49036,1,36,49036,0,0,0.0000000,0.0000000,49065,42240.277724022846000,111515066.387596830000000,1
3426,3426,0,49,66,49066,1,37,49037,1,37,49037,0,0,0.0000000,0.0000000,49066,42240.285598012968000,111515107.962554110000000,1
3427,3427,0,49,67,49067,1,38,49038,1,38,49038,0,0,0.0000000,0.0000000,49067,42240.292487769642000,111515144.340728310000000,1
3428,3428,0,49,68,49068,1,39,49039,1,39,49039,0,0,0.0000000,0.0000000,49068,42240.299049436537000,111515178.986576170000000,1
3429,3429,0,49,69,49069,1,40,49040,1,40,49040,0,0,0.0000000,0.0000000,49069,42240.306923434691000,111515220.561578650000000,1
3430,3430,0,49,70,49070,1,41,49041,1,41,49041,0,0,0.0000000,0.0000000,49070,42240.314797432104000,111515262.136580910000000,1
3471,3471,0,50,41,50041,1,12,50012,0,0,0,0,0,0.0000000,0.0000000,50041,42240.170440950540000,111514499.929162680000000,1
3472,3472,0,50,42,50042,1,13,50013,1,13,50013,0,0,0.0000000,0.0000000,50042,42240.167160126774000,111514482.606336530000000,1
3473,3473,0,50,43,50043,1,14,50014,1,14,50014,0,0,0.0000000,0.0000000,50043,42240.162895045476000,111514460.086604150000000,1
3474,3474,0,50,44,50044,1,15,50015,1,15,50015,0,0,0.0000000,0.0000000,50044,42240.159286126480000,111514441.031434040000000,1
3475,3475,0,50,45,50045,1,16,50016,1,16,50016,0,0,0.0000000,0.0000000,50045,42240.155349120207000,111514420.243936700000000,1
3476,3476,0,50,46,50046,1,17,50017,1,17,50017,0,0,0.0000000,0.0000000,50046,42240.152068281517000,111514402.921030540000000,1
3477,3477,0,50,47,50047,1,18,50018,1,18,50018,0,0,0.0000000,0.0000000,50047,42240.145178527782000,111514366.543002250000000,1
3478,3478,0,50,48,50048,1,19,50019,1,19,50019,0,0,0.0000000,0.0000000,50048,42240.102527657502000,111514141.345916810000000,1
3479,3479,0,50,49,50049,1,20,50020,1,20,50020,0,0,0.0000000,0.0000000,50049,42240.078249497557000,111514013.156699230000000,1
3480,3480,0,50,50,50050,1,21,50021,1,21,50021,0,0,0.0000000,0.0000000,50050,42240.054627493148000,111513888.431973740000000,1
3481,3481,0,50,51,50051,1,22,50022,1,22,50022,0,0,0.0000000,0.0000000,50051,42240.031005482524000,111513763.707209720000000,1
3482,3482,0,50,52,50052,1,23,50023,1,23,50023,0,0,0.0000000,0.0000000,50052,42240.007055418740000,111513637.250289280000000,1
3483,3483,0,50,53,50053,1,24,50024,1,24,50024,0,0,0.0000000,0.0000000,50053,42239.983433437264000,111513512.525657680000000,1
3484,3484,0,50,54,50054,1,25,50025,1,25,50025,0,0,0.0000000,0.0000000,50054,42239.959811449458000,111513387.800946100000000,1
3485,3485,0,50,55,50055,1,26,50026,1,26,50026,0,0,0.0000000,0.0000000,50055,42239.960467508638000,111513391.265199510000000,1
3486,3486,0,50,56,50056,1,27,50027,1,27,50027,0,0,0.0000000,0.0000000,50056,42240.003774521581000,111513619.926622170000000,1
3487,3487,0,50,57,50057,1,28,50028,1,28,50028,0,0,0.0000000,0.0000000,50057,42240.035926679877000,111513789.690887500000000,1
3488,3488,0,50,58,50058,1,29,50029,1,29,50029,0,0,0.0000000,0.0000000,50058,42240.068078831609000,111513959.455107290000000,1
3489,3489,0,50,59,50059,1,30,50030,1,30,50030,0,0,0.0000000,0.0000000,50059,42240.100230990553000,111514129.219342560000000,1
3490,3490,0,50,60,50060,1,31,50031,1,31,50031,0,0,0.0000000,0.0000000,50060,42240.131726978121000,111514295.518983190000000,1
3491,3491,0,50,61,50061,1,32,50032,1,32,50032,0,0,0.0000000,0.0000000,50061,42240.163879137544000,111514465.283209650000000,1
3492,3492,0,50,62,50062,1,33,50033,1,33,50033,0,0,0.0000000,0.0000000,50062,42240.195703212645000,111514633.315129560000000,1
3493,3493,0,50,63,50063,1,34,50034,1,34,50034,0,0,0.0000000,0.0000000,50063,42240.243275246867000,111514884.496966750000000,1
3494,3494,0,50,64,50064,1,35,50035,1,35,50035,0,0,0.0000000,0.0000000,50064,42240.271818499867000,111515035.206231190000000,1
3495,3495,0,50,65,50065,1,36,50036,1,36,50036,0,0,0.0000000,0.0000000,50065,42240.278380169810000,111515069.852100720000000,1
3496,3496,0,50,66,50066,1,37,50037,1,37,50037,0,0,0.0000000,0.0000000,50066,42240.285598002309000,111515107.962524380000000,1
3497,3497,0,50,67,50067,1,38,50038,1,38,50038,0,0,0.0000000,0.0000000,50067,42240.293143920921000,111515147.805256800000000,1
3498,3498,0,50,68,50068,1,39,50039,1,39,50039,0,0,0.0000000,0.0000000,50068,42240.300033666543000,111515184.183372570000000,1
3499,3499,0,50,69,50069,1,40,50040,1,40,50040,0,0,0.0000000,0.0000000,50069,42240.307579592860000,111515224.026145250000000,1
3500,3500,0,50,70,50070,1,41,50041,1,41,50041,0,0,0.0000000,0.0000000,50070,42240.314797417930000,111515262.136529620000000,1
3541,3541,0,51,41,51041,1,12,51012,0,0,0,0,0,0.0000000,0.0000000,51041,42240.169128655281000,111514493.000145210000000,1
3542,3542,0,51,42,51042,1,13,51013,1,13,51013,0,0,0.0000000,0.0000000,51042,42240.165191641507000,111514472.212608430000000,1
3543,3543,0,51,43,51043,1,14,51014,1,14,51014,0,0,0.0000000,0.0000000,51043,42240.161910795279000,111514454.889663880000000,1
3544,3544,0,51,44,51044,1,15,51015,1,15,51015,0,0,0.0000000,0.0000000,51044,42240.157973813737000,111514434.102313060000000,1
3545,3545,0,51,45,51045,1,16,51016,1,16,51016,0,0,0.0000000,0.0000000,51045,42240.154364897637000,111514415.047144190000000,1
3546,3546,0,51,46,51046,1,17,51017,1,17,51017,0,0,0.0000000,0.0000000,51046,42240.150755971103000,111514395.991933900000000,1
3547,3547,0,51,47,51047,1,18,51018,1,18,51018,0,0,0.0000000,0.0000000,51047,42240.142881973079000,111514354.417045160000000,1
3548,3548,0,51,48,51048,1,19,51019,1,19,51019,0,0,0.0000000,0.0000000,51048,42240.093341432039000,111514092.842012140000000,1
3549,3549,0,51,49,51049,1,20,51020,1,20,51020,0,0,0.0000000,0.0000000,51049,42240.069063251562000,111513964.652691200000000,1
3550,3550,0,51,50,51050,1,21,51021,1,21,51021,0,0,0.0000000,0.0000000,51050,42240.046097425438000,111513843.392609760000000,1
3551,3551,0,51,51,51051,1,22,51022,1,22,51022,0,0,0.0000000,0.0000000,51051,42240.022147345095000,111513716.935634990000000,1
3552,3552,0,51,52,51052,1,23,51023,1,23,51023,0,0,0.0000000,0.0000000,51052,42239.998197269611000,111513590.478641690000000,1
3553,3553,0,51,53,51053,1,24,51024,1,24,51024,0,0,0.0000000,0.0000000,51053,42239.973591025089000,111513460.557091830000000,1
3554,3554,0,51,54,51054,1,25,51025,1,25,51025,0,0,0.0000000,0.0000000,51054,42239.950297129799000,111513337.564715000000000,1
3555,3555,0,51,55,51055,1,26,51026,1,26,51026,0,0,0.0000000,0.0000000,51055,42239.956530518393000,111513370.477857220000000,1
3556,3556,0,51,56,51056,1,27,51027,1,27,51027,0,0,0.0000000,0.0000000,51056,42240.010336282823000,111513654.572420160000000,1
3557,3557,0,51,57,51057,1,28,51028,1,28,51028,0,0,0.0000000,0.0000000,51057,42240.041832268857000,111513820.872093440000000,1
3558,3558,0,51,58,51058,1,29,51029,1,29,51029,0,0,0.0000000,0.0000000,51058,42240.073656333552000,111513988.904001560000000,1
3559,3559,0,51,59,51059,1,30,51030,1,30,51030,0,0,0.0000000,0.0000000,51059,42240.106136578368000,111514160.400539130000000,1
3560,3560,0,51,60,51060,1,31,51031,1,31,51031,0,0,0.0000000,0.0000000,51060,42240.137632574297000,111514326.700234590000000,1
3561,3561,0,51,61,51061,1,32,51032,1,32,51032,0,0,0.0000000,0.0000000,51061,42240.170112819877000,111514498.196755130000000,1
3562,3562,0,51,62,51062,1,33,51033,1,33,51033,0,0,0.0000000,0.0000000,51062,42240.201608814685000,111514664.496408750000000,1
3563,3563,0,51,63,51063,1,34,51034,1,34,51034,0,0,0.0000000,0.0000000,51063,42240.246228014104000,111514900.087593320000000,1
3564,3564,0,51,64,51064,1,35,51035,1,35,51035,0,0,0.0000000,0.0000000,51064,42240.271818510060000,111515035.206299530000000,1
3565,3565,0,51,65,51065,1,36,51036,1,36,51036,0,0,0.0000000,0.0000000,51065,42240.278708255646000,111515071.584417460000000,1
3566,3566,0,51,66,51066,1,37,51037,1,37,51037,0,0,0.0000000,0.0000000,51066,42240.286582256835000,111515113.159437130000000,1
3567,3567,0,51,67,51067,1,38,51038,1,38,51038,0,0,0.0000000,0.0000000,51067,42240.293800092797000,111515151.269880740000000,1
3568,3568,0,51,68,51068,1,39,51039,1,39,51039,0,0,0.0000000,0.0000000,51068,42240.301017921105000,111515189.380283820000000,1
3569,3569,0,51,69,51069,1,40,51040,1,40,51040,0,0,0.0000000,0.0000000,51069,42240.308235753502000,111515227.490707550000000,1
3570,3570,0,51,70,51070,1,41,51041,1,41,51041,0,0,0.0000000,0.0000000,51070,42240.315453585979000,111515265.601131260000000,1
3611,3611,0,52,41,52041,1,12,52012,0,0,0,0,0,0.0000000,0.0000000,52041,42240.168144410905000,111514487.803219330000000,1
3612,3612,0,52,42,52042,1,13,52013,1,13,52013,0,0,0.0000000,0.0000000,52042,42240.163879337066000,111514465.283526450000000,1
3613,3613,0,52,43,52043,1,14,52014,1,14,52014,0,0,0.0000000,0.0000000,52043,42240.160598485360000,111514447.960551630000000,1
3614,3614,0,52,44,52044,1,15,52015,1,15,52015,0,0,0.0000000,0.0000000,52044,42240.156333404077000,111514425.440819780000000,1
3615,3615,0,52,45,52045,1,16,52016,1,16,52016,0,0,0.0000000,0.0000000,52045,42240.153380655443000,111514409.850242690000000,1
3616,3616,0,52,46,52046,1,17,52017,1,17,52017,0,0,0.0000000,0.0000000,52046,42240.149115570508000,111514387.330491480000000,1
3617,3617,0,52,47,52047,1,18,52018,1,18,52018,0,0,0.0000000,0.0000000,52047,42240.140585412002000,111514342.291033570000000,1
3618,3618,0,52,48,52048,1,19,52019,1,19,52019,0,0,0.0000000,0.0000000,52048,42240.084155217177000,111514044.338023800000000,1
3619,3619,0,52,49,52049,1,20,52020,1,20,52020,0,0,0.0000000,0.0000000,52049,42240.060533218450000,111513919.613369260000000,1
3620,3620,0,52,50,52050,1,21,52021,1,21,52021,0,0,0.0000000,0.0000000,52050,42240.036911226998000,111513794.888706220000000,1
3621,3621,0,52,51,52051,1,22,52022,1,22,52022,0,0,0.0000000,0.0000000,52051,42240.012304975229000,111513664.967149210000000,1
3622,3622,0,52,52,52052,1,23,52023,1,23,52023,0,0,0.0000000,0.0000000,52052,42239.989011072379000,111513541.974755570000000,1
3623,3623,0,52,53,52053,1,24,52024,1,24,52024,0,0,0.0000000,0.0000000,52053,42239.965060997783000,111513415.517782780000000,1
3624,3624,0,52,54,52054,1,25,52025,1,25,52025,0,0,0.0000000,0.0000000,52054,42239.941110932203000,111513289.060831520000000,1
3625,3625,0,52,55,52055,1,26,52026,1,26,52026,0,0,0.0000000,0.0000000,52055,42239.953249694598000,111513353.155050320000000,1
3626,3626,0,52,56,52056,1,27,52027,1,27,52027,0,0,0.0000000,0.0000000,52056,42240.016241916768000,111513685.753621940000000,1
3627,3627,0,52,57,52057,1,28,52028,1,28,52028,0,0,0.0000000,0.0000000,52057,42240.048722153362000,111513857.250134560000000,1
3628,3628,0,52,58,52058,1,29,52029,1,29,52029,0,0,0.0000000,0.0000000,52058,42240.080546226913000,111514025.282107060000000,1
3629,3629,0,52,59,52059,1,30,52030,1,30,52030,0,0,0.0000000,0.0000000,52059,42240.112370297546000,111514193.314050470000000,1
3630,3630,0,52,60,52060,1,31,52031,1,31,52031,0,0,0.0000000,0.0000000,52060,42240.143866291197000,111514359.613711630000000,1
3631,3631,0,52,61,52061,1,32,52032,1,32,52032,0,0,0.0000000,0.0000000,52061,42240.176346529122000,111514531.110192760000000,1
3632,3632,0,52,62,52062,1,33,52033,1,33,52033,0,0,0.0000000,0.0000000,52062,42240.208170608319000,111514699.142151000000000,1
3633,3633,0,52,63,52063,1,34,52034,1,34,52034,0,0,0.0000000,0.0000000,52063,42240.249508876157000,111514917.410505290000000,1
3634,3634,0,52,64,52064,1,35,52035,1,35,52035,0,0,0.0000000,0.0000000,52064,42240.272474673227000,111515038.670865100000000,1
